src,src_label,rel,dst,dst_label,eventName,eventSource,eventTime,sourceIP,outcome,issuedAt
svc:ec2.amazonaws.com,Principal,ASSUME_ROLE,arn:aws:iam::811596193553:role/flaws,Role,AssumeRole,sts.amazonaws.com,2020-09-26T17:55:02Z,ec2.amazonaws.com,SUCCESS,
arn:aws:iam::811596193553:role/flaws,Role,ISSUES,ASIAS4WSRWLVP7KHRI02,Session,,,,,,2020-09-26T17:55:02Z
AKIA01U43UX3RBRDXF4Q,Principal,ACCESS,iam.amazonaws.com,Service,ListAccessKeys,iam.amazonaws.com,2020-09-26T18:37:53Z,197.90.244.189,AccessDenied,
AKIA01U43UX3RBRDXF4Q,Principal,ACCESS,iam.amazonaws.com,Service,ListAccessKeys,iam.amazonaws.com,2020-09-26T18:38:03Z,197.90.244.189,AccessDenied,
svc:ec2.amazonaws.com,Principal,ASSUME_ROLE,arn:aws:iam::811596193553:role/flaws,Role,AssumeRole,sts.amazonaws.com,2020-09-26T18:51:14Z,ec2.amazonaws.com,SUCCESS,
arn:aws:iam::811596193553:role/flaws,Role,ISSUES,ASIAJ6BM5AEGHNXJMYZ9,Session,,,,,,2020-09-26T18:51:14Z
svc:ec2.amazonaws.com,Principal,ASSUME_ROLE,arn:aws:iam::811596193553:role/flaws,Role,AssumeRole,sts.amazonaws.com,2020-09-26T18:51:14Z,ec2.amazonaws.com,SUCCESS,
arn:aws:iam::811596193553:role/flaws,Role,ISSUES,ASIACKP9A192BH5OSYP6,Session,,,,,,2020-09-26T18:51:14Z
AKIA01U43UX3RBRDXF4Q,Principal,ACCESS,iam.amazonaws.com,Service,ListAccessKeys,iam.amazonaws.com,2020-09-26T19:07:31Z,197.90.244.189,AccessDenied,
AKIA01U43UX3RBRDXF4Q,Principal,ACCESS,iam.amazonaws.com,Service,ListAccessKeys,iam.amazonaws.com,2020-09-26T19:14:26Z,197.90.244.189,AccessDenied,
AKIA01U43UX3RBRDXF4Q,Principal,ACCESS,s3.amazonaws.com,Service,ListBuckets,s3.amazonaws.com,2020-09-26T19:32:14Z,9.100.6.254,SUCCESS,
AKIA01U43UX3RBRDXF4Q,Principal,ACCESS,s3.amazonaws.com,Service,ListBuckets,s3.amazonaws.com,2020-09-26T19:39:09Z,9.100.6.254,SUCCESS,
AKIA01U43UX3RBRDXF4Q,Principal,ACCESS,sts.amazonaws.com,Service,GetCallerIdentity,sts.amazonaws.com,2020-09-26T19:40:18Z,9.100.6.254,SUCCESS,
svc:ec2.amazonaws.com,Principal,ASSUME_ROLE,arn:aws:iam::811596193553:role/flaws,Role,AssumeRole,sts.amazonaws.com,2020-09-26T19:50:14Z,ec2.amazonaws.com,SUCCESS,
arn:aws:iam::811596193553:role/flaws,Role,ISSUES,ASIATV7KXSPUOVYATACJ,Session,,,,,,2020-09-26T19:50:14Z
svc:ec2.amazonaws.com,Principal,ASSUME_ROLE,arn:aws:iam::811596193553:role/flaws,Role,AssumeRole,sts.amazonaws.com,2020-09-26T19:50:14Z,ec2.amazonaws.com,SUCCESS,
arn:aws:iam::811596193553:role/flaws,Role,ISSUES,ASIAJS9FLDUK3CU9ODEE,Session,,,,,,2020-09-26T19:50:14Z
AKIA01U43UX3RBRDXF4Q,Principal,ACCESS,sts.amazonaws.com,Service,GetCallerIdentity,sts.amazonaws.com,2020-09-26T19:55:02Z,9.100.6.254,SUCCESS,
AKIA01U43UX3RBRDXF4Q,Principal,ACCESS,sts.amazonaws.com,Service,GetCallerIdentity,sts.amazonaws.com,2020-09-26T19:55:22Z,9.100.6.254,SUCCESS,
AKIA01U43UX3RBRDXF4Q,Principal,ACCESS,ec2.amazonaws.com,Service,DescribeSnapshots,ec2.amazonaws.com,2020-09-26T19:56:11Z,9.100.6.254,SUCCESS,
AKIA01U43UX3RBRDXF4Q,Principal,ACCESS,ec2.amazonaws.com,Service,DescribeSnapshots,ec2.amazonaws.com,2020-09-26T19:58:16Z,9.100.6.254,SUCCESS,
AKIA01U43UX3RBRDXF4Q,Principal,ACCESS,ec2.amazonaws.com,Service,DescribeSnapshots,ec2.amazonaws.com,2020-09-26T19:59:23Z,9.100.6.254,SUCCESS,
svc:AWSAccount,Principal,ACCESS,ec2.amazonaws.com,Service,SharedSnapshotVolumeCreated,ec2.amazonaws.com,2020-09-26T20:00:45Z,ec2.amazonaws.com,SUCCESS,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketAcl,s3.amazonaws.com,2020-09-26T20:06:08Z,111.113.2.5,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketAcl,s3.amazonaws.com,2020-09-26T20:06:08Z,111.113.2.5,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketAcl,s3.amazonaws.com,2020-09-26T20:06:10Z,111.113.2.5,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketAcl,s3.amazonaws.com,2020-09-26T20:06:10Z,111.113.2.5,AccessDenied,
svc:config.amazonaws.com,Principal,ASSUME_ROLE,arn:aws:iam::811596193553:role/service-role/config-role-us-west-2,Role,AssumeRole,sts.amazonaws.com,2020-09-26T20:11:17Z,config.amazonaws.com,SUCCESS,
arn:aws:iam::811596193553:role/service-role/config-role-us-west-2,Role,ISSUES,ASIAXQJZ7HB6O39AJ3P2,Session,,,,,,2020-09-26T20:11:17Z
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketAcl,s3.amazonaws.com,2020-09-26T20:25:10Z,111.113.2.5,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level2-295510a051f3fcd006ae345973478972.flaws.cloud,Resource,GetBucketAcl,s3.amazonaws.com,2020-09-26T20:25:10Z,111.113.2.5,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketAcl,s3.amazonaws.com,2020-09-26T20:25:11Z,111.113.2.5,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level2-295510a051f3fcd006ae345973478972.flaws.cloud,Resource,GetBucketAcl,s3.amazonaws.com,2020-09-26T20:25:11Z,111.113.2.5,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketAcl,s3.amazonaws.com,2020-09-26T20:25:12Z,111.113.2.5,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level2-295510a051f3fcd006ae345973478972.flaws.cloud,Resource,GetBucketAcl,s3.amazonaws.com,2020-09-26T20:25:12Z,111.113.2.5,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketAcl,s3.amazonaws.com,2020-09-26T20:25:13Z,111.113.2.5,AccessDenied,
svc:ec2.amazonaws.com,Principal,ASSUME_ROLE,arn:aws:iam::811596193553:role/flaws,Role,AssumeRole,sts.amazonaws.com,2020-09-26T20:50:37Z,ec2.amazonaws.com,SUCCESS,
arn:aws:iam::811596193553:role/flaws,Role,ISSUES,ASIAWL6194HGS3JCWHHF,Session,,,,,,2020-09-26T20:50:37Z
svc:ec2.amazonaws.com,Principal,ASSUME_ROLE,arn:aws:iam::811596193553:role/flaws,Role,AssumeRole,sts.amazonaws.com,2020-09-26T20:50:37Z,ec2.amazonaws.com,SUCCESS,
arn:aws:iam::811596193553:role/flaws,Role,ISSUES,ASIA0QVHH664RDDFW7AB,Session,,,,,,2020-09-26T20:50:37Z
AKIA3Z2XBVUDFQ9TU4MD,Principal,ACCESS,iam.amazonaws.com,Service,GetUser,iam.amazonaws.com,2020-09-26T20:56:11Z,9.100.6.254,SUCCESS,
AKIA3Z2XBVUDFQ9TU4MD,Principal,ACCESS,userName:Level6,Resource,ListAttachedUserPolicies,iam.amazonaws.com,2020-09-26T20:56:29Z,9.100.6.254,SUCCESS,
AKIA3Z2XBVUDFQ9TU4MD,Principal,ACCESS,iam.amazonaws.com,Service,GetPolicy,iam.amazonaws.com,2020-09-26T20:57:12Z,9.100.6.254,SUCCESS,
AKIA3Z2XBVUDFQ9TU4MD,Principal,ACCESS,iam.amazonaws.com,Service,GetPolicyVersion,iam.amazonaws.com,2020-09-26T20:57:45Z,9.100.6.254,SUCCESS,
AKIA3Z2XBVUDFQ9TU4MD,Principal,ACCESS,lambda.amazonaws.com,Service,ListFunctions202224,lambda.amazonaws.com,2020-09-26T20:58:22Z,9.100.6.254,SUCCESS,
AKIA3Z2XBVUDFQ9TU4MD,Principal,ACCESS,functionName:Level6,Resource,GetPolicy202224v2,lambda.amazonaws.com,2020-09-26T20:58:51Z,9.100.6.254,SUCCESS,
AKIA3Z2XBVUDFQ9TU4MD,Principal,ACCESS,apigateway.amazonaws.com,Service,GetStages,apigateway.amazonaws.com,2020-09-26T20:59:22Z,9.100.6.254,SUCCESS,
svc:lambda.amazonaws.com,Principal,ASSUME_ROLE,arn:aws:iam::811596193553:role/service-role/Level6,Role,AssumeRole,sts.amazonaws.com,2020-09-26T20:59:51Z,lambda.amazonaws.com,SUCCESS,
arn:aws:iam::811596193553:role/service-role/Level6,Role,ISSUES,ASIAAU4X853MUDSRHD0K,Session,,,,,,2020-09-26T20:59:51Z
svc:lambda.amazonaws.com,Principal,ASSUME_ROLE,arn:aws:iam::811596193553:role/service-role/Level6,Role,AssumeRole,sts.amazonaws.com,2020-09-26T20:59:51Z,lambda.amazonaws.com,SUCCESS,
arn:aws:iam::811596193553:role/service-role/Level6,Role,ISSUES,ASIAGZ4ZZLK1S3KNJ5O9,Session,,,,,,2020-09-26T20:59:51Z
ASIAGZ4ZZLK1S3KNJ5O9,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/service-role/Level6,Role,,,,,,
ASIAGZ4ZZLK1S3KNJ5O9,Principal,ACCESS,logs.amazonaws.com,Service,CreateLogStream,logs.amazonaws.com,2020-09-26T21:00:01Z,186.5.151.237,SUCCESS,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T21:34:00Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketVersioning,s3.amazonaws.com,2020-09-26T21:34:00Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T21:34:00Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T21:34:00Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketVersioning,s3.amazonaws.com,2020-09-26T21:34:01Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T21:34:01Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T21:34:01Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,ListMultipartUploads,s3.amazonaws.com,2020-09-26T21:34:01Z,77.5.3.140,SUCCESS,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T21:34:03Z,77.5.3.140,AccessDenied,
svc:ec2.amazonaws.com,Principal,ASSUME_ROLE,arn:aws:iam::811596193553:role/flaws,Role,AssumeRole,sts.amazonaws.com,2020-09-26T21:53:14Z,ec2.amazonaws.com,SUCCESS,
arn:aws:iam::811596193553:role/flaws,Role,ISSUES,ASIAB38WADGW8D1SNRYM,Session,,,,,,2020-09-26T21:53:14Z
svc:ec2.amazonaws.com,Principal,ASSUME_ROLE,arn:aws:iam::811596193553:role/flaws,Role,AssumeRole,sts.amazonaws.com,2020-09-26T21:53:14Z,ec2.amazonaws.com,SUCCESS,
arn:aws:iam::811596193553:role/flaws,Role,ISSUES,ASIA8A0WD4WP626VIIE4,Session,,,,,,2020-09-26T21:53:14Z
svc:lambda.amazonaws.com,Principal,ASSUME_ROLE,arn:aws:iam::811596193553:role/service-role/Level6,Role,AssumeRole,sts.amazonaws.com,2020-09-26T21:59:35Z,lambda.amazonaws.com,SUCCESS,
arn:aws:iam::811596193553:role/service-role/Level6,Role,ISSUES,ASIA5THVR163QCUY6VHF,Session,,,,,,2020-09-26T21:59:35Z
ASIA5THVR163QCUY6VHF,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/service-role/Level6,Role,,,,,,
ASIA5THVR163QCUY6VHF,Principal,ACCESS,logs.amazonaws.com,Service,CreateLogStream,logs.amazonaws.com,2020-09-26T21:59:45Z,253.81.72.200,SUCCESS,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T22:01:04Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T22:01:04Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T22:01:04Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketVersioning,s3.amazonaws.com,2020-09-26T22:01:04Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T22:01:05Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketVersioning,s3.amazonaws.com,2020-09-26T22:01:05Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetAccelerateConfiguration,s3.amazonaws.com,2020-09-26T22:01:05Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T22:01:05Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T22:01:05Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,ListMultipartUploads,s3.amazonaws.com,2020-09-26T22:01:06Z,77.5.3.140,SUCCESS,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T22:01:06Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T22:01:06Z,77.5.3.140,AccessDenied,
svc:ec2.amazonaws.com,Principal,ASSUME_ROLE,arn:aws:iam::811596193553:role/flaws,Role,AssumeRole,sts.amazonaws.com,2020-09-26T22:55:14Z,ec2.amazonaws.com,SUCCESS,
arn:aws:iam::811596193553:role/flaws,Role,ISSUES,ASIAFTWJ63P0K2MO624Y,Session,,,,,,2020-09-26T22:55:14Z
svc:ec2.amazonaws.com,Principal,ASSUME_ROLE,arn:aws:iam::811596193553:role/flaws,Role,AssumeRole,sts.amazonaws.com,2020-09-26T22:55:14Z,ec2.amazonaws.com,SUCCESS,
arn:aws:iam::811596193553:role/flaws,Role,ISSUES,ASIAIW20S32O5C3T5RU9,Session,,,,,,2020-09-26T22:55:14Z
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T22:57:06Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketVersioning,s3.amazonaws.com,2020-09-26T22:57:06Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T22:57:06Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketVersioning,s3.amazonaws.com,2020-09-26T22:57:06Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T22:57:06Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,ListMultipartUploads,s3.amazonaws.com,2020-09-26T22:57:07Z,77.5.3.140,SUCCESS,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T22:57:07Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T22:57:07Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T22:57:07Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketVersioning,s3.amazonaws.com,2020-09-26T23:07:51Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T23:07:51Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T23:07:51Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T23:07:51Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketVersioning,s3.amazonaws.com,2020-09-26T23:07:51Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T23:07:51Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T23:07:51Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,ListMultipartUploads,s3.amazonaws.com,2020-09-26T23:07:51Z,77.5.3.140,SUCCESS,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T23:07:52Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T23:08:01Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketVersioning,s3.amazonaws.com,2020-09-26T23:08:01Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T23:08:01Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T23:08:01Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,ListMultipartUploads,s3.amazonaws.com,2020-09-26T23:08:01Z,77.5.3.140,SUCCESS,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T23:08:08Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T23:08:08Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T23:08:08Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketVersioning,s3.amazonaws.com,2020-09-26T23:08:08Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,ListMultipartUploads,s3.amazonaws.com,2020-09-26T23:08:08Z,77.5.3.140,SUCCESS,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketVersioning,s3.amazonaws.com,2020-09-26T23:08:18Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T23:08:18Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T23:08:18Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,ListMultipartUploads,s3.amazonaws.com,2020-09-26T23:08:18Z,77.5.3.140,SUCCESS,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T23:08:18Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T23:09:02Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T23:09:02Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketVersioning,s3.amazonaws.com,2020-09-26T23:09:02Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T23:09:02Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,ListMultipartUploads,s3.amazonaws.com,2020-09-26T23:09:03Z,77.5.3.140,SUCCESS,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T23:09:04Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T23:09:04Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,ListMultipartUploads,s3.amazonaws.com,2020-09-26T23:09:04Z,77.5.3.140,SUCCESS,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T23:09:04Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketVersioning,s3.amazonaws.com,2020-09-26T23:09:04Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,ListMultipartUploads,s3.amazonaws.com,2020-09-26T23:09:06Z,77.5.3.140,SUCCESS,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T23:09:06Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T23:09:06Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketVersioning,s3.amazonaws.com,2020-09-26T23:09:06Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T23:09:06Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketVersioning,s3.amazonaws.com,2020-09-26T23:09:08Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T23:09:08Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,ListMultipartUploads,s3.amazonaws.com,2020-09-26T23:09:09Z,77.5.3.140,SUCCESS,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T23:09:09Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T23:09:09Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T23:09:10Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketVersioning,s3.amazonaws.com,2020-09-26T23:09:10Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,GetBucketLocation,s3.amazonaws.com,2020-09-26T23:09:11Z,77.5.3.140,AccessDenied,
svc:AWSAccount,Principal,ACCESS,bucketName:level3-2644b9e749c3d14e400f847199800c14.flaws.cloud,Resource,ListMultipartUploads,s3.amazonaws.com,2020-09-26T23:09:11Z,77.5.3.140,SUCCESS,
